_id,ID_ACTIVIDAD,NOMBRE,ID_EVENTO,EVENTO,DESCRIPCION,ACCESO_MIN,ID_LUGAR,OTROS_LUGARES,HORARIO,TELEFONO,F_INICIO,F_FIN,DESTINATARIOS,DESTINATARIOS_DESCRIPCION,DIRECCION_WEB,E_MAIL,CATEGORIA,ESPECIALIDAD,ORGANIZA
63,100736,"SESIÓN DOBLE DE TEATRO:<B> ""LA CASA DE BERNARDA ALBA""</b> y<b>""DOCE HOMBRES SIN PIEDAD""</B> -  COMEDIANTES MALAGUEÑOS",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>COMEDIANTES MALAGUEÑOS</b><br><br>

<b>LA CASA DE BERNARDA ALBA</b><br>Los días 27, 28 y 29 de Febrero a las 18:00 h. en La Caja Blanca. #SESIONDOBLE. Adaptación y dirección de Cristina Navarro sobre el original de Federico García Lorca.<br><br>

<b>Sinopsis</b><br><BR>
Bernarda Alba, tras enviudar por segunda vez, impone un luto riguroso, durante ocho años, a ella y a sus cinco hijas (Angustias, Magdalena, Amelia, Martirio y Adela), y se encierran en la casa.<br><br>
Una drama rural de Federico García Lorca en la que la represión más absoluta de la matriarca ahoga y aplasta la vida y las ansias de libertad, además de fomentar los celos, la envidia y la maldad entre sus hijas, desencadenando la tragedia.<br><br>

<b>DOCE HOMBRES SIN PIEDAD</b><br>Los días 27, 28 y 29 de febrero a las 21h en La Caja Blanca #SESIONDOBLE
Adaptación y dirección de Cristina Navarro sobre el original de Reginald Rose<br><br>

<b>Sinopsis</b><br><BR>
Doce miembros de un jurado deben juzgar a un adolescente acusado de haber matado a su padre. Un caso aparentemente claro de culpabilidad se convierte en una lucha de argumentos, prejuicios y valores, cuando aparece la duda razonable.<br>
Un ""tour de force"" entre doce personajes que deben decidir el destino de un joven, mientras intentan comprenderse a sí mismos.<br><br>

APTO PARA TODOS LOS PÚBLICOS<br><br>

www.facebook.com/ComediantesMalaguenosTeatro<BR><BR>

<b>TRES MODALIDADES:</b> <br><br>

1. VENTA INDIVIDUAL<br><br>

- Una entrada a  15 euros cada una en: www.entradium.com, en los siguientes enlaces:<br>
- ""La Casa de Bernarda Alba"": https://bit.ly/30lTYyn<br>
- ""Doce hombres sin piedad"": https://bit.ly/35V4hLc<br>
- En la librería Áncora (Plaza Uncibay, 9 Málaga).<br>
- En taquilla desde una hora antes de que comience la función.<br><br>

2. SESIÓN DOBLE<br><br>

- Dos funciones el mismo día a un precio de 20 euros, reservando por WhatsApp al teléfono 636 44 91 85.<br>
- Ó en taquilla desde una hora antes de que comience la función.<br><br>

3. PROMO JOVEN<br><br>
Si tienes 30 años o menos, puedes beneficiarte de esta promoción que consiste en elegir una función a 8 euros, o bien la sesión doble el mismo día, a 10 euros.<br>

Para esta promoción hay que reservar por WhatsApp 636 44 91 85 o en taquilla.<br>
ES OBLIGATORIO acreditar la edad mediante DNI o cualquier otro documento oficial con foto actual, al canjeo de la entrada en taquilla.


",S,2770,"","* 18:00 horas <b>La Casa de Bernarda Alba""</b><br><br>",,,,,,,,,,
64,100281,Casa Gerald Brenan. El Centro de Encuentro Cultural,42328,"El nuevo proyecto con el espíritu de Brenan como centro de encuentro cultural  responde a la impronta del plan coordinador de esta nueva etapa de la Casa Gerald Brenan que es, siguiendo el espíritu de este hispanista, potenciar la interconexión entre artistas anglosajones y españoles, fundamentalmente malagueños y, obviamente, del distrito de Churriana. Propiciar la producción de espectáculos de literatura y música o artes plásticas, crear debates, siguiendo la impronta del grupo Bloomsbury, donde participen pensadores y artistas de diversas nacionalidades¿ y conseguir que esta Casa sea un lugar de encuentro de las culturas anglosajones e hispanas y un lugar de reflexión y nuevas ideas.  ","El nuevo proyecto con el espíritu de Brenan como centro de encuentro cultural  responde a la impronta del plan coordinador de esta nueva etapa de la Casa Gerald Brenan que es, siguiendo el espíritu de este hispanista, potenciar la interconexión entre artistas anglosajones y españoles, fundamentalmente malagueños y, obviamente, del distrito de Churriana. Propiciar la producción de espectáculos de literatura y música o artes plásticas, crear debates, siguiendo la impronta del grupo Bloomsbury, donde participen pensadores y artistas de diversas nacionalidades¿ y conseguir que esta Casa sea un lugar de encuentro de las culturas anglosajones e hispanas y un lugar de reflexión y nuevas ideas.  ",S,7448,"c/. Torremolinos, nº 56","Horario: miércoles y jueves: de 16:00 a 21:00 h. Viernes: de 11:00 a 14:00 y de 16:00 a 21:00 h.
"," Teléfono: 951 926 985
",2020-01-08 00:00:00,2021-01-31 00:00:00,TE,TODAS LAS EDADES,www.cultura.malaga.eu,casageraldbrenan@malaga.eu,"Ferias, Exposiciones y Museos",Otros,""
65,100380,<B>FESTIVAL DE TEATRO DE MÁLAGA - OFF. PROGRAMA ESTRENOS AYUDAS A LA PRODUCCIÓN 2019. CICLO ESCENA JOVEN 2020 </B> ,41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>COMPAÑÍA COLECTIVO DE JÓVENES: ""DANZA-TEATRO TEATINOS""</b><BR><BR>
<B>OBRA: ABSURDO CABARET </B> - MUSICAL-CABARET<BR><BR>
<b>""ABSURDO CABARET""</b><BR><BR>

Es una obra de Teatro Musical con formato de Performance.<BR>
Basada en un guion original, narra la desaparición de una bailarina en Madrid y su búsqueda en un mundo fantástico llamado ""EL LABERINTO""<BR><BR>

https://www.facebook.com/javiermunoz.bailemusicales",S,2770,"",20:30 horas,"951 92 60 98
",2020-02-07 00:00:00,2020-02-07 00:00:00,AD,ADULTOS,www.teatrocervantes.com/es/genero/teatro/37-festival-de-teatro/off-auditorio-de-la-caja-blanca-617,atencioncolectivos@teatrocervantes.es,Colectivo,Juvenil,FESTIVAL TEATRO DE MÁLAGA
66,100258,Clubs de lectura. Personas adultas. B.P.M. Vicente Espinel,42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Las personas participantes se reúnen regularmente en la biblioteca para compartir la experiencia de la lectura mediante el comentario del libro elegido; el análisis de la obra literaria, tanto en el contenido como en la forma, así como las sugerencias que la lectura despierta.",S,120,"","a las 17:15 horas
"," 951 92 6187
",2020-01-08 00:00:00,2020-01-08 00:00:00,AD,ADULTOS,http://bibliotecas.malaga.eu/,biblio.vespinel@malaga.eu,Cursos y talleres,Literatura,""
67,100257,Clubs de lectura. Personas adultas. B.P.M. Emilio Prados,42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Las personas participantes se reúnen regularmente en la biblioteca para compartir la experiencia de la lectura mediante el comentario del libro elegido; el análisis de la obra literaria, tanto en el contenido como en la forma, así como las sugerencias que la lectura despierta.<<br>>Libro: La puerta de los ángeles de Penélope Fitzgerald

",S,109,"","a las 10:30
","
951 926102

",2020-01-15 00:00:00,2020-01-15 00:00:00,AD,ADULTOS,http://bibliotecas.malaga.eu/,biblio.eprados@malaga.eu,Cursos y talleres,Literatura,""
68,100259,Libros por un tubo. B.P.M. Cristóbal Cuevas,42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Los índices lectores de la juventud española están por debajo de la media comunitaria y somos conscientes de que necesitamos establecer alianza con los lectores más jóvenes para cambiar esas cifras, favoreciendo la recomendación entre iguales y apoyándonos en las nuevas tecnologías  y redes sociales como herramientas de difusión y promoción lectora",S,3011,"","a las 10:00 horas
","951 92 6184

",2020-01-20 00:00:00,2020-01-20 00:00:00,TE,TODAS LAS EDADES,http://bibliotecas.malaga.eu/,biblio.ccuevas@malaga.eu,Cursos y talleres,Literatura,""
69,99868,"<b>LA CASA DE LA HONESTA</b> - Grupo Independiente de Teatro ""NEUQUEN TEATRO""",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"La Compañía <b>NEUQUEN TEATRO</b> estrena, en esta ocasión, una nueva pieza teatral: La Casa de la Honesta. Esta obra inédita es un drama situado temporalmente en los años finales del siglo XV, en la Granada nazarí, aunque la narración pretende una reflexión atemporal en torno a temas recurrentes y universales: el poder, la ambición, la deslealtad, la traición, la codicia, el amor, el destino... <br><BR>

La casa de la honesta es un montaje precedido por una intensa trilogía familiar,  cuyas puestas en escena (El Vuelo,  El Suelo y El Duelo, dedicados, respectivamente, a la figura del ""Padre"", la ""Madre"" y ""La familia""),  se representaron en la Facultad de Letras de la U.M.A., en el Teatro municipal de Arroyo de la Miel  y en la Caja Blanca de Málaga, en 2013, 2017 y 2018 con gran afluencia de público. NEUQUEN TEATRO participó en el OFF 35 Festival de Teatro de Málaga, de 2017 y 2018.<br><BR>

La casa de la honesta es una dramatización subjetiva de los acontecimientos históricos que se produjeron en la confrontación del reino de Granada con  los reinos de Castilla y Aragón, entre los años 1480 y 1492, aunque desvinculada del anecdotario común de este episodio, por lo que se refiere a valoraciones, episodios o hechos históricos veraces. La casa de la Honesta, se sitúa en aquellos tiempos pero recurre a los espacios de la intimidad y lo imaginado para afrontar una visión diferente a lo narrado hasta ahora.<br><BR>

La obra abandona la perspectiva patriarcal que suele dotar a los hombres un papel decisivo en este tipo de textos de alusión histórica, para dar realce y protagonismo a las mujeres que vivieron aquellos acontecimientos y el autor les da voz, por primera vez, situándolas en el primer término de la narración y concediéndoles un rol primigenio en los entresijos y meollos de la ambición y la lucha por el poder. Ahora las mujeres: la madre de Boabdil (Aixa Fátima), la amante del rey musulmán (Isabel de Solís), la esposa de Boabdil (Almoraima), la reina Isabel de Castilla, etc¿ tendrán papeles relevantes en este drama intemporal de sospechas, intrigas, miedos, celos, rencores. Los hombres, tradicionales personajes principales del teatro clásico, serán ahora satélites luminosos u oscurecidos por los hilos y los caprichos del destino...y por los manejos y las tramas de las mujeres. <br><BR>

Volvemos a encontrarnos con una novedosa puesta en escena de una pieza teatral inédita y original, escrita y dirigida por Pedro Castañeda Navarro.<br><BR>

La casa de la honesta, plantea cuatro actos con diferentes escenas cada uno de ellos, con una duración aproximada de dos horas. Los cuatro actos, planteados en estructura como un esquema habitual, jugaran empero con el recorrido lineal del tiempo e hilvanarán situaciones y acontecimientos de una manera muy libre; como en los sueños, donde todo ocurre según el arbitrio del soñante o de los personajes.<br><BR>

La obra irá marcando distintas pulsiones en los diferentes intérpretes, dentro de la esfera de los impulsos vitales, como el amor,  el odio, la ira,  la envidia, los celos..., según los rasgos característicos de cada personalidad y sobre todo el afán por el poder y la codicia.<br><BR>

Estará representada por 10 intérpretes y cuenta con cuatro miembros del equipo técnico, escenografía, diseño y montaje (70% estudiantes o jóvenes licenciados de las Facultades de la UMA de Filosofía y Letras, Ciencias de la Comunicación y Bellas Artes. La duración es de dos horas, aproximadamente y el montaje escénico es simple y minimalista. NEUQUEN TEATRO  está co-dirigido por Pedro Castañeda Navarro y Rosa Hernández Pallarés y el autor y director de la obra es Pedro Castañeda Navarro.<br><BR>

<b>NO RECOMENDADA PARA MENORES DE 14 AÑOS.</b>
",S,2770,"",20:30 horas,"",2020-01-11 00:00:00,2020-01-11 00:00:00,TE,TODAS LAS EDADES,es-es.facebook.com/Neuquen-Teatro-235070126596968/,neuquen.teatro@gmail.com,TemasWeb,Cultura y educaci¿n,"Grupo Independiente de Teatro ""NEUQUEN TEATRO""

"
70,100260,VI Encuentros con autorres y autoras. B.P.M. Miguel de Cerantes,42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Las personas integrantes de los clubs de lectura o cualquier persona interesada se reúnen con el autor o la autora en cuestión para conversar, de manera amena y distendida, sobre la trayectoria del escritor, su obra, influencias, etc¿ En definitiva, se trata de un diálogo que busca fomentar la cercanía entre las figuras de la persona que lee y la del escritor o escritora.<<br>> Nativel Preciado.Encuentro con la autora con motivo de la publicación de El nobel y la corista (Espasa, 2019)

",S,110,"","a las 19:30 horas
","951 926104
",2020-01-16 00:00:00,2020-01-16 00:00:00,JU,JUVENIL,http://bibliotecas.malaga.eu/,biblio.cervantes@malaga.eu,Cursos y talleres,Literatura,rddebibliotecas bjuvenil
71,100266,Taller de ajederez adultos. B.P.M. Cristóbal Cuevas,42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Dirigido a: Público adulto. PREVIA INSCRIPCIÓN.
Contenido: Se reúne un grupo de aficionados al ajedrez para jugar entre ellos.<<br>>
La convocatoria está abierta a todos los que quieran asistir.
2020/01/08 12:26:36 2020/01/08 12:26:59",S,3011,"","a las 11:00 horas
","Tlf.: 951 92 6184
",2020-01-27 00:00:00,2020-01-27 00:00:00,AD,ADULTOS,http://bibliotecas.malaga.eu/,biblio.ccuevas@malaga.eu,Cursos y talleres,Otros,""
72,100261,Bebeteca. B.P.M. José Moreno Villa,42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Sesiones en la que los cuentos leídos y dramatizados junto con poemas, canciones, música y  libros juguete, sensoriales y visuales serán las herramientas para iniciar a los bebés con el mundo de los libros. A la vez que se ofrecerán pautas y recomendaciones a las familias para fomentar la lectura en sus bebés. Bebés de hasta 24 meses, con sus papás y/o mamás. PREVIA INSCRIPCIÓN.


",S,118,"","a las 12:00 horas
"," 951 92 6177

",2020-01-21 00:00:00,2020-01-21 00:00:00,IN,INFANTIL,http://bibliotecas.malaga.eu/,biblio.jmorenovilla@malaga.eu,Cursos y talleres,Literatura,""
73,100262,Cuenta cuentos cultura para la vida. B.P.M. Cristóbal Cuevas,42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Dirigido. Público infantil,  hasta 10 años. ENTRADA LIBRE.<<br>> Un espacio para la cultura, dentro de una comunidad que educa, donde se realizan actividades encaminadas al desarrollo integral de la infancia.<<br>>
Coordinan:  Inmaculada Ruiz y Alicia Pérez, de la Asoc. De Amigos de la Biblioteca<<br>> Libro: Lo que papá me ha dicho, de Astrid Desbordes.<<br>>

http://asociacioncristobalcuevas.blogspot.com.es/
",S,3011,"",""," 951 92 6184
",2020-01-13 00:00:00,2020-01-13 00:00:00,IN,INFANTIL,http://bibliotecas.malaga.eu/,biblio.ccuevas@malaga.eu,Cursos y talleres,Literatura,""
74,100297,<B>FESTIVAL DE TEATRO DE MÁLAGA - OFF. PROGRAMA ESTRENOS AYUDAS A LA PRODUCCIÓN 2019. CICLO ESCENA JOVEN 2020 </B> ,41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>COMPAÑÍA ALBERTO ESPINA </b><BR><BR>
<B>OBRA: MÍRAME</B> - DRAMA <BR><BR>
<b>""MÍRAME""</b><BR><BR>
Ariadna invita a Juan a su casa, pero su cercanía le angustia y le invita a irse. Ya sola. Aparecen mujeres andrajosas que le representan historias de abusos conectadas a su pasado. Quieren ser reconocidas y aceptadas. <BR><BR>
https://es-es.facebook.com/teatrocervantes?directed_target_id=0



",S,2770,"",20:30 horas,"951 92 60 98
",2020-02-04 00:00:00,2020-02-04 00:00:00,AD,ADULTOS,www.teatrocervantes.com/es/genero/teatro/37-festival-de-teatro/off-auditorio-de-la-caja-blanca-617,atencioncolectivos@teatrocervantes.es,TemasWeb,Juventud,FESTIVAL TEATRO DE MÁLAGA
